item_name,category_name,item_price_in_php,stocks
"Aorus Elite 1000watts PSU, white, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE1000PM PG5 ICE",Psu,9999.0,1
"iForgame 600watts, RPO600, PSU, 80 white",Psu,1399.0,0
"iForgame 650watts, SP650, PSU, silver, Modular",Psu,2099.0,0
"iForgame 750watts, SP750, PSU, silver, Modular",Psu,2599.0,128
"iForgame 550watts, GX550, PSU, gold, Modular",Psu,2299.0,188
"iForgame 650watts, GX650, PSU, gold, Modular",Psu,3099.0,197
"iForgame 750watts, GX750, PSU, gold, Modular",Psu,3480.0,73
"iForgame 850watts, GX850, PSU, gold, Modular",Psu,3950.0,37
"Seasonic Focus SPX platinum 750watts PSU, SFX, full modular, pn: SPX-750",Psu,9650.0,0
"Aorus Elite 850watts PSU, black, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE850PM-PG5",Psu,7725.0,2
"Aorus Elite 1000watts PSU, black, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE1000PM-PG5",Psu,9680.0,1
"Aorus Elite 850watts PSU, white, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE850PM-PG5-ICE",Psu,7999.0,0
"Aorus Elite 1000watts PSU, white, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE1000PM-PG5-ICE",Psu,9999.0,1
"Seasonic Prime PX Platinum 1600watts PSU, full modular, ATX3.0 PCIE5, pn:",Psu,21299.0,0
"Seasonic Prime PX Platinum 1600watts PSU, full modular, ATX3.0 PCIE5, pn: SSR-1600PD",Psu,21299.0,0
"Corsair RM850x, 850watts PSU, black, cybenetics gold, full modular, ATX3.1 PCIE5.1, pn: CP-9020270",Psu,8099.0,0
"Corsair RM1000x, 1000watts PSU, black, cybenetics gold, full modular, ATX3.1 PCIE5.1, pn: CP-9020271",Psu,10500.0,0
"NZXT C850, 850watts PSU black, gold, full modular, ATX3.1, pn: PA-8G2BB-US",Psu,7850.0,0
"NZXT C850, 850watts PSU white, gold, full modular, ATX3.1, pn: PA-8G2BW-US",Psu,7999.0,0
"FSP Dagger Pro SFX 850watts PSU, white, gold, full modular, ATX3.0 PCIE5",Psu,7450.0,3
"FSP Vita GM 750watts PSU black, gold, full modular, ATX3.1 PCIE5.1",Psu,6580.0,4
"FSP Vita GM 850watts PSU black, gold, full modular, ATX3.1 PCIE5.1",Psu,6999.0,3
"FSP Vita GM 1000watts PSU black, gold, full modular, ATX3.1 PCIE5.1",Psu,7799.0,1
"FSP Vita GM 850watts PSU white, gold, full modular, ATX3.1 PCIE5.1",Psu,6999.0,0
"FSP Vita GM 1000watts PSU white, gold, full modular, ATX3.1 PCIE5.1",Psu,7799.0,0
"Corsair RM750, 750watts PSU white, gold, full modular, pn: CP-9020231",Psu,7899.0,0
"Seasonic Core GX750, 750watts PSU, gold, full modular, ATX 3.1 PCIE5.1, pn: SRP-CGX751-A5A32SF",Psu,6450.0,0
"Seasonic Core GX850, 850watts PSU, gold, full modular, ATX 3.1 PCIE5.1, pn: SRP-CGX851-A5A32SF",Psu,7699.0,0
"Seasonic Focus GX gold 750watts PSU, black color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX751-A5A32SF",Psu,7799.0,0
"Seasonic Focus GX gold 850watts PSU, black color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX851-A5A32SF",Psu,8999.0,0
"Seasonic Focus GX gold 1000watts PSU, black color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX102-A5A32SF",Psu,10999.0,1
"Seasonic Focus GX gold 750watts PSU, white color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX751-A5A32SF",Psu,8350.0,0
"Seasonic Focus GX gold 850watts PSU, white color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX851-A5A32SF",Psu,9699.0,0
"Seasonic Focus GX gold 1000watts PSU, white color, full modular, pn: SSR-1000FX",Psu,9399.0,2
"Seasonic Focus GX gold 750watts PSU black color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX751-A5A32SF",Psu,7799.0,0
"Seasonic Focus GX gold 850watts PSU black color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX851-A5A32SF",Psu,8999.0,0
"Seasonic Focus GX gold 1000watts PSU black color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX102-A5A32SF",Psu,10999.0,1
"Seasonic Focus GX gold 750watts PSU white color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX751-A5A32SF",Psu,8350.0,0
"Seasonic Focus GX gold 850watts PSU white color, full modular, ATX3.1 PCIE5.1, pn: SRP-FGX851-A5A32SF",Psu,9699.0,0
"Seasonic Focus GX gold 1000watts PSU white color, full modular, pn: SSR-1000FX",Psu,9399.0,2
"NZXT C850, 850watts PSU black color, gold, full modular, ATX3.1, pn: PA-8G2BB-US",Psu,7850.0,0
"NZXT C1000, 1000watts PSU black color, gold, full modular, ATX3.1, pn: PA-0G2BB-US",Psu,9850.0,0
"NZXT C1200, 1200watts PSU black color, gold, full modular, ATX3.1, pn: PA-2G2BB-US",Psu,10699.0,0
"NZXT C850, 850watts PSU white color, gold, full modular, ATX3.1, pn: PA-8G2BW-US",Psu,7999.0,0
"NZXT C1000, 1000watts PSU white color, gold, full modular, ATX3.1, pn: PA-0G2BW-US",Psu,9999.0,0
"NZXT C1200, 1200watts PSU white color, gold, full modular, ATX3.1, pn: PA-2G2BW-US",Psu,10899.0,0
"FSP Dagger Pro SFX 850watts PSU black color, gold, full modular, ATX3.0 PCIE5",Psu,7450.0,1
"FSP Dagger Pro SFX 850watts PSU white color, gold, full modular, ATX3.0 PCIE5",Psu,7450.0,3
"FSP Vita GM 750watts PSU black color, gold, full modular, ATX3.1 PCIE5.1",Psu,6580.0,4
