item_name,category_name,item_price_in_php,stocks
"Galax RTX 4070S SUPER EX Gamer 1-Click OC White 3X Fan, pn: 47SOM7MD7KWE",Gpu,39250.0,0
"Galax RTX 4070S Ti SUPER EX Gamer 1-Click OC V2 Black 3X Fan, pn: 47UZM6MD7JDL",Gpu,49999.0,0
"Galax RTX 4070S Ti SUPER EX Gamer 1-Click OC V2 White 3X Fan, pn: 47UZM6MD7KWE",Gpu,49999.0,2
"Aorus RTX 5070 Ti Master, pn: GV-N507TAORUS-M-16GD",Gpu,79999.0,0
"Gigabyte RTX 5070 Ti Windforce OC SFF, pn: GV-N507TWF3OC-16GD",Gpu,65399.0,0
"Gigabyte RTX 5070 Ti Gaming OC, pn: GV-N507TGAMING OC-16GD",Gpu,73599.0,0
"Gigabyte RTX 5070 Ti Aero OC, pn: GV-N507TAERO-OC-16GD",Gpu,75399.0,0
"Gigabyte RTX 5070 Ti Eagle OC SFF, pn: GV-N507TEAGLE OC-16GD",Gpu,69899.0,0
"Gigabyte RTX 5070 Ti Eagle OC ICE SFF, pn: GV-N507TEAGLEOC-ICE-16GD",Gpu,71599.0,0
"Palit RTX 5070 Ti Gamerock, pn: NE7507T019T2-GB2030G",Gpu,65199.0,0
Colorful iGame RTX 5070 Ti Ultra W OC V,Gpu,59999.0,0
"8G Galax RTX 4060 EX White 1-Click OC, pn: 46NSL8MD8NWE",Gpu,19599.0,0
"MSI RTX 3080 Ti Ventus 3X OC, pn: 912-V389-059",Gpu,49999.0,0
"Aorus RTX 5080 Master, pn: GV-N5080AORUS M-16GD",Gpu,99999.0,0
"Gigabyte RTX 5080 Aero OC SFF, pn: GV-N5080AERO-OC-16GD",Gpu,95500.0,0
"Asus RTX 5070 TUF Gaming OC, pn: TUF-RTX5070-O12G-GAMING",Gpu,58999.0,0
"Gigabyte RTX 5080 Aero OC SFF, pn: GV-N5080AERO OC-16GD",Gpu,95500.0,0
Colorful iGame RTX 4070 Ultra W OC V2-V,Gpu,33999.0,0
Colorful iGame RTX 4070 Ultra W OC V3-V,Gpu,33999.0,0
"Inno3d RTX 4070 Ti X3, pn: N407T3-126X-186148N",Gpu,41999.0,0
"Inno3d RTX 4070 Ti iChill X3, pn: C407T3-126XX-186148H",Gpu,43850.0,0
"16G Inno3d RTX 4060 Ti Twin X2 OC, pn: N406T2-16D6X-178055N",Gpu,26999.0,0
"Inno3d RTX 4070S Ti SUPER Twin X2, pn: N407TS2-166X-186156N",Gpu,45299.0,0
"Inno3d RTX 4070S Ti SUPER Twin X2 OC, pn: N407TS2-166XX-186156N",Gpu,47500.0,0
"Asus RTX 4070 Prime OC, pn: PRIME-RTX4070-O12G",Gpu,39999.0,0
"MSI RTX 4070 Gaming X Slim, pn: 912-V513-426",Gpu,40999.0,0
"MSI RTX 4070S Ti Super Shadow 3X OC, pn: 912-V513-887",Gpu,53899.0,0
"Galax RTX 5080 1-Click OC, pn: 58NZN6MDBBOC",Gpu,88950.0,0
"Sapphire Radeon RX 9070 Pure OC, pn: SPR-11349-02-20G",Gpu,44250.0,0
"Sapphire Radeon RX 9070XT Pulse, pn: SPR-11348-03-20G",Gpu,46699.0,0
"Sapphire Radeon RX 9070XT Nitro+ OC, pn: SPR-11348-01-20G",Gpu,51899.0,0
"Sapphire Radeon RX 9070XT Pure OC, pn: SPR-11348-02-20G",Gpu,48250.0,0
"Asus Radeon RX 9070 Prime OC, pn: PRIME-RX9070-O16G",Gpu,49399.0,0
"Asus Radeon RX 9070 TUF Gaming OC, pn: TUF-RX9070-O16G-GAMING",Gpu,50999.0,0
